,filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label_COPD
0,../input/part-1-preprocessing/processed_audio_files/176_1b3_Ll_mc_AKGC417L_3.wav,0.576269268989563,0.0230760257691144,656.5427974340166,1510.4623321538118,1171.6156005859375,0.0046590169270833,-517.3037109375,75.16243743896484,24.305007934570312,20.828140258789062,10.486235618591309,16.63092613220215,11.745155334472656,13.665382385253906,7.160039901733398,9.684073448181152,2.896848440170288,5.823026180267334,1.113777756690979,5.543395519256592,1.830640435218811,6.137433052062988,1.3966435194015503,5.322055339813232,0.2042253315448761,3.685417413711548,1.0
1,../input/part-1-preprocessing/processed_audio_files/144_1b1_Al_sc_Meditron_9.wav,0.1966379135847091,0.0109209045767784,119.91653009142652,353.18673837869125,148.53922526041666,0.0005764431423611,-645.0897216796875,27.124515533447266,11.349737167358398,9.70612907409668,5.682517528533936,6.742202758789063,3.866265296936035,4.271827220916748,2.126049757003784,2.157510280609131,1.924029231071472,1.9691698551177976,1.6698219776153564,1.036471247673035,0.9884670376777648,1.9595948457717896,0.6187258958816528,2.2996842861175537,0.6908186674118042,1.8181729316711424,0.0
2,../input/part-1-preprocessing/processed_audio_files/193_1b2_Ll_mc_AKGC417L_0.wav,0.0925599411129951,0.0066762408241629,318.1899418240479,516.0314736419967,901.2542724609376,0.0028189199942129,-678.0589599609375,18.389501571655277,4.173816204071045,5.694784164428711,2.681735038757324,4.572895050048828,1.4272620677947998,2.78500771522522,2.9024133682250977,1.1416919231414795,2.5281875133514404,0.3782649636268616,0.3397483229637146,1.133730173110962,-0.6050532460212708,1.5279759168624878,-0.8736377358436584,0.4167948961257934,-0.2411825358867645,-0.1311366260051727,1.0
3,../input/part-1-preprocessing/processed_audio_files/208_1b1_Ll_sc_Meditron_8.wav,0.2796295881271362,0.0241077467799186,172.41590385006788,513.6329263945512,186.3718668619792,0.0010669849537037,-555.4716186523438,31.958969116210938,9.247318267822266,9.500904083251951,8.397252082824707,9.812067031860352,7.610620975494385,6.01155424118042,4.704090595245361,5.459079265594482,5.286681175231934,4.584878921508789,3.75856614112854,4.063072681427002,3.5858309268951416,3.236868381500244,2.747063159942627,2.8882687091827397,2.5902271270751958,2.6549103260040283,0.0
4,../input/part-1-preprocessing/processed_audio_files/154_3b3_Al_mc_AKGC417L_3.wav,0.6625906825065613,0.0942876040935516,374.17654925491007,1197.422085192311,315.9698486328125,0.0036304615162037,-405.9376525878906,108.95947265625,40.16747283935547,22.992563247680664,15.90171718597412,18.46004676818848,18.064781188964844,16.559221267700195,12.466778755187988,10.627466201782228,8.890547752380371,8.23073673248291,7.808284282684326,7.49683141708374,6.431607723236084,5.696446895599365,6.208249568939209,6.675039768218994,5.736752033233643,4.729149341583252,1.0
5,../input/part-1-preprocessing/processed_audio_files/124_1b1_Pr_sc_Litt3200_3.wav,0.2069384753704071,0.0200137998908758,65.77089917983669,152.67388836248423,131.64164225260416,0.0008138020833333,-463.7205810546875,19.89352226257324,15.361563682556152,10.896549224853516,6.843662261962891,3.745216608047485,2.0466787815093994,1.803227424621582,2.601515769958496,3.757067441940308,4.622617244720459,4.858080863952637,4.468459129333496,3.6880831718444815,2.735113859176636,1.7983030080795288,1.081284523010254,0.7287631034851074,0.7510128021240234,0.991854727268219,1.0
6,../input/part-1-preprocessing/processed_audio_files/154_1b3_Pl_mc_AKGC417L_3.wav,0.263356477022171,0.0305842328816652,154.77224744030332,479.6713039674861,140.1153564453125,0.0033750180844907,-548.900146484375,57.54800033569336,28.01952171325684,21.217906951904297,11.786173820495604,11.815105438232422,8.097941398620605,7.4876885414123535,3.008011817932129,2.350630760192871,0.0181903317570686,1.4082856178283691,0.3981861472129822,1.7518393993377686,0.0730348750948906,0.6209196448326111,-0.7720543742179871,0.6159476041793823,-0.138060376048088,1.3325201272964478,1.0
7,../input/part-1-preprocessing/processed_audio_files/211_1p2_Pr_mc_AKGC417L_3.wav,0.2396923601627349,0.0588867329061031,259.08603149262626,589.0441406013377,384.5072428385417,0.003578468605324,-410.8708801269531,43.19841003417969,15.86793041229248,10.973485946655272,5.76262903213501,6.18548583984375,2.9609689712524414,4.352416038513184,2.895623207092285,2.676992893218994,0.003891326719895,1.8978257179260252,1.899069905281067,2.124389410018921,-0.6514462828636169,1.3133180141448977,1.406808614730835,1.3145989179611206,-1.1312490701675415,0.2654835879802704,1.0
8,../input/part-1-preprocessing/processed_audio_files/146_2b4_Lr_mc_AKGC417L_3.wav,0.5896134376525879,0.0144894486293196,479.6113201872386,1283.8152188853037,618.4814453125,0.0053869176793981,-552.6409301757812,99.08423614501952,37.80466842651367,23.969518661499023,10.65499496459961,12.962066650390623,10.034632682800291,11.230122566223145,8.01401138305664,9.625445365905762,7.022201061248779,7.698281764984131,4.796146869659424,5.634274005889893,3.594087839126587,4.747578144073486,2.6150310039520264,3.010504484176636,0.969970166683197,2.4079301357269287,1.0
9,../input/part-1-preprocessing/processed_audio_files/154_2b4_Al_mc_AKGC417L_4.wav,0.3964486718177795,0.027537528425455,272.49434168629705,808.1658359756146,245.43863932291663,0.0027669270833333,-514.7867431640625,60.46892929077149,23.346525192260746,16.042375564575195,10.728667259216309,12.69137191772461,10.107242584228516,10.17662239074707,8.106144905090332,8.464560508728027,6.130442142486572,5.296531200408936,3.9009792804718018,4.741289615631104,3.772089719772339,4.224394798278809,3.6191442012786874,3.459756851196289,1.5784941911697388,0.9764534831047058,1.0
10,../input/part-1-preprocessing/processed_audio_files/154_4b4_Lr_mc_AKGC417L_2.wav,0.3205706477165222,0.1814773380756378,176.22363298464683,555.8017957100909,157.51139322916666,0.0013382523148148,-356.3681945800781,52.75898361206055,17.19931983947754,10.622035026550291,8.093981742858887,11.995766639709473,9.659501075744627,7.730165958404541,5.216969966888428,6.687427520751953,5.113247394561768,3.886200189590454,1.4731035232543943,2.7406694889068604,2.7676172256469727,3.2788729667663574,1.3347100019454956,1.5500274896621704,1.4811251163482666,1.756621241569519,1.0
11,../input/part-1-preprocessing/processed_audio_files/147_2b4_Ar_mc_AKGC417L_4.wav,0.2803283631801605,0.1215294897556305,109.1642178992142,335.9044331279113,163.24361165364584,0.0010669849537037,-400.75140380859375,46.65892028808594,22.649314880371094,10.131781578063965,7.4829792976379395,7.0738701820373535,6.5597991943359375,6.614764213562012,6.040044784545898,5.384806156158447,5.746782779693604,5.2411651611328125,2.861036539077759,1.6246507167816162,2.88319730758667,3.6264431476593018,2.357543706893921,1.108678936958313,0.9848983883857728,1.1211210489273071,1.0
12,../input/part-1-preprocessing/processed_audio_files/141_1b3_Pr_mc_LittC2SE_4.wav,0.4087828695774078,0.0055695916526019,364.5763885510271,1016.2202502220214,395.9716796875,0.0087325484664351,-675.452392578125,137.63368225097656,62.60236358642578,31.10516166687012,13.936803817749023,11.422412872314451,11.539426803588867,10.705060005187988,6.445821285247803,2.62912392616272,1.3957453966140747,2.107481002807617,2.350346088409424,1.8419044017791748,0.1779328137636184,-1.1218969821929932,-2.176628351211548,-1.862824559211731,-1.177398443222046,-0.5484052300453186,1.0
13,../input/part-1-preprocessing/processed_audio_files/121_1p1_Tc_sc_Meditron_1.wav,0.4262511134147644,0.0460612624883651,203.17568193846165,477.62409037655743,391.4357503255208,0.0037254050925925,-471.9464721679688,78.20341491699219,18.350187301635746,-4.021150588989258,7.968517780303955,16.237689971923828,8.250847816467285,0.8470611572265625,3.545166492462158,8.479777336120605,8.027453422546387,4.385089874267578,3.192629098892212,5.18605899810791,6.097491264343262,4.179421901702881,2.238518714904785,1.787023901939392,1.86580228805542,2.3657844066619877,0.0
14,../input/part-1-preprocessing/processed_audio_files/166_1p1_Pl_sc_Meditron_13.wav,0.3527021706104278,0.0767440125346183,58.118993932241146,161.91952350632025,114.94344075520831,0.00048828125,-499.48675537109375,36.69444274902344,24.189355850219727,17.258752822875977,15.524192810058594,14.942402839660645,12.20663070678711,8.842841148376465,7.252207279205322,6.918734073638916,5.904759883880615,4.303759574890137,3.6363987922668457,4.128600597381592,4.475121974945068,4.042615413665772,3.530748128890991,3.4797780513763428,3.4569671154022217,2.995261907577514,1.0
15,../input/part-1-preprocessing/processed_audio_files/223_1b1_Ll_sc_Meditron_4.wav,0.5178074836730957,0.1577217131853103,59.70141822799454,246.8529196067279,82.5439453125,0.0003616898148148,-485.428466796875,50.45341110229492,35.10715103149414,24.29280662536621,19.23505973815918,17.684200286865234,15.926610946655272,12.549903869628906,9.71163272857666,8.883482933044434,8.601311683654785,7.839251518249512,7.138020038604736,6.270398139953613,5.160789012908936,4.777953624725342,4.906570911407471,4.716278553009033,4.557133197784424,4.222308158874512,1.0
16,../input/part-1-preprocessing/processed_audio_files/166_1p1_Pr_sc_Meditron_12.wav,0.3347446322441101,0.0755123123526573,53.91981514202268,150.23553249401186,106.22049967447916,0.00048828125,-504.8483581542969,29.855518341064453,22.493946075439453,18.280845642089844,16.020124435424805,14.72866439819336,12.757087707519531,10.298932075500488,8.370709419250488,7.292751789093018,6.489068031311035,5.506118297576904,4.524027347564697,3.88397216796875,3.5491013526916504,3.300584077835083,3.037046432495117,2.763508081436157,2.421328544616699,2.0158374309539795,1.0
17,../input/part-1-preprocessing/processed_audio_files/158_1p4_Pr_mc_AKGC417L_6.wav,0.3417320251464844,0.15654256939888,99.75589537671416,415.56996902700297,93.7591552734375,0.0009765625,-420.4484558105469,51.76601409912109,30.64134979248047,21.586950302124023,15.999188423156738,11.177191734313965,8.59748649597168,7.142323970794678,6.163229465484619,5.419680595397949,4.875711917877197,4.652374267578125,4.486443519592285,3.8763701915740967,3.109942674636841,2.525598287582397,1.93080472946167,1.6580421924591064,1.7426429986953735,1.7251081466674805,1.0
18,../input/part-1-preprocessing/processed_audio_files/221_2b3_Al_mc_LittC2SE_2.wav,0.6250718832015991,0.1268208473920822,115.34046055322798,554.9958857082095,136.57633463541666,0.0019508644386574,-453.1772155761719,76.80716705322266,66.63821411132812,53.76786804199219,40.15167617797852,28.21870422363281,19.175670623779297,13.191288948059082,9.57699489593506,7.377471446990967,5.79263973236084,4.445714950561523,3.282381772994995,2.460845470428467,2.1628363132476807,2.4660394191741943,3.2750368118286133,4.339366436004639,5.290678024291992,5.783637046813965,1.0
19,../input/part-1-preprocessing/processed_audio_files/154_1b3_Tc_mc_AKGC417L_6.wav,0.2140767127275467,0.0022588102146983,447.9402747737295,797.1541332507302,1129.595947265625,0.0041594328703703,-755.8287963867188,32.41791534423828,8.257844924926758,4.261950969696045,0.7368847727775574,6.661474227905273,5.044650077819824,6.571583271026611,0.4253992438316345,1.945241451263428,-1.4833955764770508,2.228158712387085,1.5331575870513916,2.819878101348877,0.7263758182525635,1.2148698568344116,-0.1070135980844497,1.8955260515213013,1.8227242231369016,2.759153127670288,1.0
20,../input/part-1-preprocessing/processed_audio_files/217_1b1_Tc_sc_Meditron_3.wav,0.3592303097248077,0.0153001062572002,218.5221794668905,680.7099835701644,246.1863199869792,0.0020774558738425,-606.2305908203125,57.78697967529297,26.535648345947266,0.9768275022506714,8.55800724029541,9.57925510406494,4.019725799560547,3.1834347248077397,2.85968017578125,6.17451286315918,8.296612739562988,5.499490261077881,2.0934176445007324,5.554676055908203,3.615610122680664,5.653203964233398,-0.928977906703949,1.927873015403748,-0.0621528439223766,2.9357218742370605,0.0
21,../input/part-1-preprocessing/processed_audio_files/217_1b1_Tc_sc_Meditron_9.wav,0.3922375440597534,0.0142845101654529,253.8663631666224,793.0757331864677,242.3980712890625,0.0021339699074074,-619.3077392578125,56.43159103393555,28.98568153381348,3.713122844696045,9.682861328125,9.83600902557373,4.688753128051758,5.413684844970703,4.415771007537842,6.528289794921875,7.656930923461914,6.280924320220947,4.642763137817383,7.57036018371582,2.609460830688477,5.070266246795654,-1.009714961051941,3.884316921234131,0.9376406073570251,3.216012954711914,0.0
22,../input/part-1-preprocessing/processed_audio_files/213_1p3_Pl_mc_AKGC417L_6.wav,0.1341153532266616,0.0067692687734961,130.46307448081575,334.4945577129999,158.00984700520834,0.0013179072627314,-663.1426391601562,20.110536575317383,6.553006649017334,7.54482364654541,6.045065402984619,5.971492290496826,3.244898557662964,3.96370267868042,2.994922399520874,3.440351247787476,1.8107545375823972,2.4640231132507324,1.4386696815490725,1.8783036470413208,0.5312290191650391,1.409315586090088,0.3872586786746979,0.9441947340965272,-0.0655145645141601,0.8993195295333862,1.0
23,../input/part-1-preprocessing/processed_audio_files/138_1p4_Lr_mc_AKGC417L_3.wav,0.6217154264450073,0.0917837917804718,1038.5830182667476,1901.6191690896349,2489.2781575520835,0.0137939453125,-316.11639404296875,67.53089141845703,18.168811798095703,33.452423095703125,17.276084899902344,14.385396003723145,14.20567798614502,15.992687225341797,5.107635021209717,12.52704620361328,5.500277042388916,7.424695014953613,4.043043613433838,9.344735145568848,1.7927409410476685,6.323755741119385,1.201784610748291,6.951972007751465,-0.4212763011455536,5.012027740478516,1.0
